date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:54:19	4962/4962	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2002%20Jul%202020%2005:13:12%20GMT	https://docs.webmethods.io/integration/js/vendor/zoom.js	C:/Users/nlas/Desktop/Workspace/Demo%20Website/Landing%20Page/docs.webmethods.io/integration/js/vendor/zoom.js	(from https://docs.webmethods.io/integration/starthere/home/)
14:54:20	48832/48832	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2002%20Jul%202020%2005:13:12%20GMT	https://docs.webmethods.io/integration/js/vendor/highlight.min.js	C:/Users/nlas/Desktop/Workspace/Demo%20Website/Landing%20Page/docs.webmethods.io/integration/js/vendor/highlight.min.js	(from https://docs.webmethods.io/integration/starthere/home/)
14:54:24	2377/2377	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2002%20Jul%202020%2005:13:12%20GMT	https://docs.webmethods.io/integration/js/main.js	C:/Users/nlas/Desktop/Workspace/Demo%20Website/Landing%20Page/docs.webmethods.io/integration/js/main.js	(from https://docs.webmethods.io/integration/starthere/home/)
14:54:25	89432/89432	---M--	200	added ('OK')	application/font-woff	etag:%225efd6ce8-15d58%22	https://docs.webmethods.io/integration/fonts/Roboto-Regular.woff	C:/Users/nlas/Desktop/Workspace/Demo%20Website/Landing%20Page/docs.webmethods.io/integration/fonts/Roboto-Regular.woff	(from https://docs.webmethods.io/integration/style.css)
14:54:25	94580/94580	---M--	200	added ('OK')	application/font-woff	etag:%225efd6ce8-17174%22	https://docs.webmethods.io/integration/fonts/Roboto-RegularItalic.woff	C:/Users/nlas/Desktop/Workspace/Demo%20Website/Landing%20Page/docs.webmethods.io/integration/fonts/Roboto-RegularItalic.woff	(from https://docs.webmethods.io/integration/style.css)
14:54:25	89208/89208	---M--	200	added ('OK')	application/font-woff	etag:%225efd6ce8-15c78%22	https://docs.webmethods.io/integration/fonts/Roboto-Bold.woff	C:/Users/nlas/Desktop/Workspace/Demo%20Website/Landing%20Page/docs.webmethods.io/integration/fonts/Roboto-Bold.woff	(from https://docs.webmethods.io/integration/style.css)
14:54:25	89220/89220	---M--	200	added ('OK')	application/font-woff	etag:%225efd6ce8-15c84%22	https://docs.webmethods.io/integration/fonts/Roboto-Light.woff	C:/Users/nlas/Desktop/Workspace/Demo%20Website/Landing%20Page/docs.webmethods.io/integration/fonts/Roboto-Light.woff	(from https://docs.webmethods.io/integration/style.css)
14:54:26	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2002%20Jul%202020%2005:13:12%20GMT	https://docs.webmethods.io/integration/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/nlas/Desktop/Workspace/Demo%20Website/Landing%20Page/docs.webmethods.io/integration/fonts/fontawesome-webfont3e6e.eot	(from https://docs.webmethods.io/integration/style.css)
14:54:27	77160/77160	---M--	200	added ('OK')	application/octet-stream	etag:%225efd6ce8-12d68%22	https://docs.webmethods.io/integration/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/nlas/Desktop/Workspace/Demo%20Website/Landing%20Page/docs.webmethods.io/integration/fonts/fontawesome-webfont3e6e.woff2	(from https://docs.webmethods.io/integration/style.css)
14:54:27	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2002%20Jul%202020%2005:13:12%20GMT	https://docs.webmethods.io/integration/fonts/fontawesome-webfont.eot?	C:/Users/nlas/Desktop/Workspace/Demo%20Website/Landing%20Page/docs.webmethods.io/integration/fonts/fontawesome-webfontd41d.eot	(from https://docs.webmethods.io/integration/style.css)
14:54:28	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%225efd6ce8-17ee8%22	https://docs.webmethods.io/integration/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/nlas/Desktop/Workspace/Demo%20Website/Landing%20Page/docs.webmethods.io/integration/fonts/fontawesome-webfont3e6e.woff	(from https://docs.webmethods.io/integration/style.css)
14:54:29	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%225efd6ce8-286ac%22	https://docs.webmethods.io/integration/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/nlas/Desktop/Workspace/Demo%20Website/Landing%20Page/docs.webmethods.io/integration/fonts/fontawesome-webfont3e6e.ttf	(from https://docs.webmethods.io/integration/style.css)
14:54:29	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Jul%202020%2005:13:12%20GMT	https://docs.webmethods.io/integration/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/nlas/Desktop/Workspace/Demo%20Website/Landing%20Page/docs.webmethods.io/integration/fonts/fontawesome-webfont3e6e.svg	(from https://docs.webmethods.io/integration/style.css)
14:54:30	14612/14612	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2002%20Jul%202020%2005:13:12%20GMT	https://docs.webmethods.io/integration/fonts/c8yicon-dark.eot	C:/Users/nlas/Desktop/Workspace/Demo%20Website/Landing%20Page/docs.webmethods.io/integration/fonts/c8yicon-dark.eot	(from https://docs.webmethods.io/integration/style.css)
